project_id,sprint_id,sprint_duration_days,team_size,avg_experience_years,planned_story_points,completed_story_points,velocity_change_pct,backlog_growth_rate,dependency_blockers,scope_change_requests,bug_count,reopened_issues,code_churn_pct,test_coverage_pct,deployment_failures,avg_work_hours,meeting_hours,attrition_risk_score,communication_delay_hours,unplanned_leave_days,days_remaining,milestone_slippage_days,client_priority,delivery_risk
P333,2,14,13,5.1,53,66,-26.4,26.9,1,1,12,3,10.3,85.9,1,7.1,3.6,0.57,3.9,2,22,5,5,0
P262,2,21,7,3.1,24,30,4.9,-3.7,2,1,5,3,23.3,61.2,0,9.8,11.5,0.27,6.5,0,10,7,1,0
P215,9,10,5,4.5,52,46,-27.6,17.4,1,3,9,3,21.6,84.4,1,10.1,8.2,0.63,8.4,0,58,6,5,1
P192,4,14,14,2.6,77,14,16.4,21.2,3,3,12,5,21.5,69.6,3,8.0,9.6,0.28,10.8,1,47,4,1,1
P141,3,7,13,5.3,65,26,-22.3,8.6,2,0,5,3,28.6,80.9,0,8.9,11.8,0.81,6.6,0,76,2,2,1
P383,11,7,8,2.0,74,34,5.0,14.4,5,1,5,3,42.0,63.7,1,7.5,13.6,0.4,5.1,2,84,5,4,1
P478,1,21,6,1.9,28,70,10.5,27.7,5,0,9,1,42.1,92.5,1,10.6,12.0,0.78,8.3,0,65,5,3,0
P309,12,21,14,2.3,36,46,-32.6,32.8,1,1,8,6,10.4,50.9,1,10.6,9.1,0.51,4.8,2,76,7,5,0
P305,2,21,4,6.7,31,22,-35.9,14.9,4,2,10,2,19.3,90.7,0,9.6,7.0,0.39,3.4,0,45,4,3,1
P319,6,21,5,1.2,43,49,-4.1,21.6,3,1,10,2,39.7,54.5,3,7.5,6.8,0.74,11.6,1,24,3,1,0
P379,9,21,14,6.1,75,51,-2.8,4.5,0,1,7,4,35.8,84.2,0,7.3,11.7,0.89,9.1,1,75,6,2,0
P235,5,10,10,1.4,74,34,-2.6,5.0,4,1,11,1,17.6,62.8,0,8.1,12.5,0.26,3.9,1,14,1,4,0
P205,4,14,4,5.1,77,51,-12.6,30.0,2,0,8,4,15.3,85.5,1,10.4,10.8,0.69,4.1,0,84,2,3,1
P217,13,21,5,6.4,71,19,16.1,-5.6,4,1,14,4,22.1,59.7,0,9.6,9.6,0.63,2.1,1,56,3,3,1
P336,5,21,13,2.6,31,52,1.5,-0.8,1,1,13,1,14.8,58.3,2,9.1,7.8,0.81,2.2,0,59,5,5,0
P408,9,10,10,2.4,34,37,-35.5,2.1,2,2,6,2,40.6,81.2,0,10.8,4.3,0.81,3.0,0,69,3,3,1
P487,12,14,4,3.0,35,33,7.1,-5.8,7,1,9,3,17.2,52.9,0,9.7,13.4,0.6,11.0,1,75,5,4,0
P199,13,21,10,5.9,42,50,-23.5,20.0,0,1,10,2,5.4,53.7,1,9.7,6.5,0.35,2.0,0,81,10,1,0
P360,7,14,11,2.8,37,70,3.4,30.8,0,1,11,2,6.9,53.0,1,9.6,11.4,0.42,8.6,0,44,3,5,0
P404,8,14,14,4.5,41,14,-36.4,-8.8,4,2,4,2,43.3,70.1,0,9.9,13.2,0.87,2.7,0,71,7,2,1
P453,4,10,5,1.9,65,20,6.0,1.4,4,1,6,3,14.3,55.1,2,7.2,11.1,0.71,2.9,0,24,4,1,1
P385,11,10,7,4.2,63,17,-7.4,31.4,3,1,6,2,36.7,86.5,2,10.6,10.5,0.4,9.3,1,19,4,2,1
P427,8,21,10,5.4,50,30,3.2,11.0,0,4,3,6,11.8,80.2,0,8.0,6.8,0.44,6.1,0,39,5,4,0
P202,6,7,4,1.5,62,73,-10.3,29.9,3,1,9,8,25.0,50.6,0,10.3,3.7,0.15,8.5,1,32,3,5,0
P162,5,10,9,6.7,34,14,8.1,32.5,0,2,3,2,41.1,86.5,1,9.4,7.2,0.72,7.7,0,87,5,4,0
P274,13,14,8,7.6,72,43,16.8,34.6,2,1,4,3,20.9,74.4,1,10.4,10.9,0.38,7.2,5,42,5,2,1
P381,12,14,14,2.4,40,18,4.5,7.8,3,2,9,6,21.0,85.4,1,10.0,14.2,0.87,4.0,2,71,5,5,1
P392,7,21,9,6.3,78,47,4.7,5.4,0,0,7,4,11.3,61.9,1,8.5,4.5,0.16,2.3,0,11,3,3,0
P325,6,21,11,3.2,27,52,-27.0,23.7,2,0,9,2,40.1,72.7,2,9.4,5.8,0.2,3.7,2,36,5,4,0
P106,3,21,14,5.7,68,19,-18.7,16.8,2,4,2,0,8.4,55.9,1,8.4,5.6,0.56,9.4,2,47,9,1,1
P226,5,14,14,3.1,59,21,-32.5,19.7,4,1,7,4,37.1,73.3,3,8.5,8.6,0.65,1.7,1,64,4,4,1
P191,9,10,4,7.0,55,27,-8.1,14.0,1,1,10,3,34.1,60.6,0,9.4,9.9,0.31,11.2,0,17,5,5,0
P289,7,7,6,3.4,61,21,-13.2,13.1,2,2,9,3,44.4,78.5,1,7.6,5.3,0.82,9.9,0,11,6,2,1
P458,12,10,14,6.9,57,40,-22.3,4.2,4,1,9,2,10.6,57.8,1,10.3,14.9,0.44,3.3,0,34,1,2,0
P152,4,7,12,6.4,25,20,-35.8,16.8,3,2,11,4,32.2,65.3,0,7.7,7.4,0.89,6.8,1,40,8,2,1
P341,7,10,11,2.4,36,36,15.9,2.1,0,0,9,3,23.2,92.2,1,7.6,13.0,0.24,10.1,2,52,4,1,0
P231,5,21,7,2.1,59,30,-3.7,6.0,2,1,8,8,18.2,89.8,2,8.8,8.6,0.56,3.4,0,34,5,5,1
P463,11,14,14,6.5,64,22,-20.5,18.4,4,2,11,3,33.7,50.8,1,8.2,14.4,0.25,4.6,2,20,10,4,1
P211,13,7,13,3.7,66,54,-19.1,18.6,3,2,8,3,11.0,81.5,0,8.1,7.9,0.57,9.9,1,54,4,4,0
P106,2,10,12,7.6,55,56,-16.3,16.0,3,1,12,3,25.6,86.9,1,9.7,5.3,0.31,11.2,0,80,3,2,0
P329,13,14,10,7.6,47,34,8.7,20.4,2,0,9,8,41.8,84.7,2,10.4,5.5,0.48,12.0,0,42,4,4,0
P255,6,7,5,5.9,76,73,-27.4,8.5,1,1,6,8,21.5,66.4,0,9.3,7.9,0.51,7.4,0,44,6,3,1
P296,7,7,4,4.5,66,37,11.4,16.7,0,0,8,2,26.8,61.6,0,10.8,10.7,0.47,4.4,3,76,5,5,0
P422,8,14,4,2.4,42,29,-21.3,-5.7,5,3,10,4,42.3,82.5,0,10.5,9.5,0.21,5.0,0,87,5,3,0
P463,6,21,6,7.2,50,50,12.3,11.8,2,1,8,4,8.6,86.0,0,7.4,13.3,0.21,4.7,0,44,1,3,0
P322,8,14,13,1.6,65,13,13.8,16.4,5,3,7,2,21.8,51.5,3,10.8,11.6,0.2,3.6,1,71,3,4,1
P466,7,21,5,3.6,30,33,1.8,9.0,3,2,12,3,16.4,77.5,0,9.7,12.8,0.42,7.5,0,65,4,3,0
P349,2,10,7,3.2,39,26,13.7,-9.2,1,2,7,0,14.7,75.9,2,10.1,3.6,0.48,11.1,1,40,4,3,0
P182,14,10,11,7.7,79,14,4.8,21.5,2,3,7,4,36.1,81.4,3,8.7,7.1,0.32,7.4,1,69,4,3,1
P339,6,14,8,1.8,51,66,-31.3,10.5,3,3,9,4,44.9,89.0,0,9.2,10.2,0.5,5.0,1,82,5,4,0
P479,9,21,8,7.2,36,35,17.4,-3.0,1,0,9,0,19.5,61.6,1,10.7,4.4,0.15,4.1,2,30,3,1,0
P494,12,10,9,4.2,76,26,-28.6,33.8,1,1,9,6,18.8,59.1,0,10.5,8.2,0.12,11.8,0,75,5,4,1
P459,6,21,8,1.3,61,65,-10.3,32.4,5,1,11,4,16.5,66.7,0,7.2,7.0,0.61,7.6,3,34,3,2,0
P422,4,21,8,6.1,57,17,-17.0,-2.9,3,2,9,4,26.1,77.0,1,10.5,3.8,0.79,3.1,1,16,2,1,1
P362,7,21,10,1.7,25,73,-19.1,21.8,4,0,7,2,30.4,62.0,1,10.0,3.7,0.34,5.5,2,30,1,4,0
P288,3,14,9,2.7,20,19,7.0,13.3,2,1,9,4,20.4,89.4,2,7.4,8.3,0.66,8.5,3,33,5,3,0
P465,5,21,13,6.6,56,59,-22.5,3.0,2,1,13,3,28.9,55.5,1,7.9,8.9,0.83,8.9,1,38,1,4,0
P389,1,14,14,2.1,23,64,-7.7,20.8,2,0,6,0,40.1,50.7,4,8.4,6.7,0.44,11.5,0,41,4,3,0
P461,10,10,5,3.3,50,23,-19.8,10.2,3,4,8,6,6.4,84.6,3,10.2,5.6,0.1,9.1,0,70,1,2,0
P157,3,10,4,3.5,30,36,13.6,30.4,2,3,7,3,15.1,71.3,1,8.5,4.1,0.81,1.6,1,40,5,1,0
P108,8,7,4,5.1,36,14,-30.7,21.7,2,1,8,3,12.5,81.0,2,8.3,5.0,0.55,7.5,0,9,3,2,1
P403,9,7,7,6.5,26,37,-29.5,12.8,4,1,13,3,15.3,50.8,1,7.1,10.4,0.81,8.4,2,43,1,3,0
P214,9,10,5,2.6,71,14,-33.3,10.3,4,1,10,4,11.2,82.7,1,11.0,7.9,0.77,4.7,1,20,9,4,1
P309,10,21,9,2.4,54,21,5.5,-8.6,3,2,10,3,18.2,54.9,1,8.4,5.3,0.15,9.6,0,88,3,2,0
P140,2,21,12,2.6,21,17,-30.3,-2.8,1,0,6,4,37.8,76.4,2,10.0,4.6,0.6,9.4,1,26,7,1,1
P403,4,10,13,3.7,59,68,-8.0,-8.0,1,2,7,0,37.6,85.5,0,8.1,3.3,0.88,5.5,0,6,7,4,0
P272,5,10,14,4.7,56,74,6.0,-7.1,0,1,9,2,14.3,90.2,2,8.0,6.4,0.31,9.3,3,32,1,2,0
P333,3,7,13,1.1,77,69,-33.1,-7.0,0,1,10,2,37.4,86.7,0,10.0,3.8,0.56,6.8,0,89,2,4,1
P380,13,21,11,6.5,76,64,15.8,-9.4,1,2,10,6,11.4,78.7,0,10.1,11.3,0.43,7.4,0,44,3,3,0
P471,11,10,7,7.5,56,52,-23.0,25.6,0,2,8,6,14.1,81.1,1,10.2,4.4,0.58,7.9,1,79,3,2,0
P177,1,7,5,6.9,29,50,7.5,11.5,0,0,8,4,43.7,90.5,2,7.6,11.5,0.11,11.1,0,30,2,3,0
P207,6,7,4,1.3,31,19,7.6,23.7,3,5,6,1,27.1,58.3,0,10.1,10.0,0.4,10.7,0,22,1,1,0
P380,14,21,10,4.7,36,16,-19.1,-2.5,3,3,6,4,13.6,60.3,1,9.1,6.4,0.25,3.7,1,46,5,1,0
P138,10,7,13,6.7,65,30,-7.0,27.9,5,3,9,6,13.9,78.3,3,7.2,8.0,0.17,3.8,0,76,8,4,1
P218,2,7,6,3.4,45,53,-2.1,-5.8,2,2,7,3,32.9,58.8,3,8.6,4.8,0.45,2.3,2,84,3,1,0
P434,9,14,9,7.3,24,46,-15.1,4.5,1,1,7,1,37.2,81.3,2,10.2,7.1,0.27,11.8,4,78,6,2,0
P435,1,10,8,7.2,24,53,-18.5,6.7,4,1,15,1,44.5,52.8,1,10.2,3.7,0.44,3.9,1,42,2,2,0
P126,11,21,8,2.0,75,74,11.1,0.6,2,3,7,2,5.2,51.9,0,7.3,8.8,0.7,5.4,1,86,2,4,0
P203,9,10,5,4.5,57,15,-27.9,-3.8,2,0,8,2,16.8,63.6,0,9.7,5.1,0.13,5.0,0,25,3,4,1
P173,7,14,12,1.2,66,47,7.7,18.3,0,1,8,2,11.5,52.6,1,9.1,12.5,0.46,4.8,0,34,5,1,0
P290,11,21,14,3.0,46,52,-27.8,-9.6,1,2,7,0,38.1,70.4,3,7.1,13.6,0.7,7.8,1,61,3,5,0
P423,13,10,7,6.7,24,66,2.0,25.6,1,1,10,2,23.1,92.7,0,10.7,6.8,0.75,3.3,0,83,6,3,0
P246,10,7,13,7.8,27,74,-22.7,-8.1,2,0,6,5,11.2,74.7,1,7.8,4.6,0.79,6.2,1,43,2,2,0
P354,2,21,4,7.4,50,64,15.6,33.4,4,4,5,3,23.4,55.7,2,7.2,7.0,0.47,3.4,1,48,5,2,0
P383,14,14,5,1.3,52,44,-3.7,29.1,4,1,6,2,40.0,84.1,3,10.4,11.8,0.76,4.7,0,7,0,4,0
P312,6,7,12,7.5,40,33,-8.0,8.7,2,0,4,5,10.5,67.2,0,9.0,8.7,0.21,9.6,3,62,10,1,0
P222,8,14,10,6.8,54,47,-22.3,-3.6,2,0,6,4,17.2,67.0,1,7.5,9.8,0.46,1.0,0,41,1,5,0
P305,2,7,13,7.1,40,12,-9.5,29.2,3,1,9,1,8.0,72.4,1,7.2,13.9,0.47,8.9,1,45,4,4,0
P339,5,10,5,7.4,70,60,-36.0,19.0,1,1,5,1,8.6,92.0,1,10.3,14.1,0.31,1.9,0,26,5,4,1
P493,13,10,10,4.4,34,70,-31.4,12.7,3,0,7,1,37.1,64.0,1,9.4,14.7,0.51,3.5,2,24,2,3,0
P438,12,10,7,2.5,55,49,-22.3,4.4,1,1,7,1,41.3,58.9,3,9.8,3.5,0.44,10.9,4,24,6,3,0
P385,11,14,13,1.1,78,63,17.0,15.3,0,1,5,5,39.8,53.1,1,7.2,7.6,0.53,8.1,0,77,5,1,0
P121,6,21,5,1.2,76,69,-11.9,8.7,3,1,9,2,24.6,60.9,1,10.7,4.7,0.72,10.3,2,59,2,1,0
P358,3,10,7,5.5,21,24,-16.0,10.9,1,1,9,4,27.3,71.6,2,9.5,12.8,0.77,4.3,1,49,8,4,0
P456,14,14,8,3.4,49,55,6.4,28.0,1,0,10,3,43.8,57.5,3,8.0,11.6,0.34,11.3,0,45,0,5,0
P204,12,7,7,4.5,77,64,1.6,32.9,3,2,8,1,26.3,93.8,0,8.0,8.9,0.86,7.5,1,5,2,4,0
P357,2,10,6,1.9,47,13,-0.2,33.3,5,2,10,3,38.3,61.1,1,10.9,14.6,0.3,10.8,0,88,3,4,0
P303,11,7,9,7.8,36,33,-3.7,30.9,5,1,7,4,28.8,94.1,1,7.1,13.9,0.82,11.3,2,12,2,5,0
P409,6,10,4,1.9,63,49,-32.2,26.1,3,0,7,3,31.1,65.3,0,8.4,10.8,0.51,6.7,1,84,2,5,1
P361,3,7,11,4.1,39,36,-16.6,10.4,2,4,7,4,41.8,69.3,0,9.2,7.8,0.89,9.4,0,69,6,3,1
P206,2,14,8,4.1,59,61,14.1,-6.0,2,2,7,4,12.5,72.6,0,10.1,3.2,0.74,7.7,1,83,6,1,0
P350,1,10,11,1.1,48,46,17.6,18.4,3,2,6,1,33.5,65.7,0,9.6,3.2,0.39,1.8,2,45,5,4,0
P320,14,14,13,5.7,24,10,-14.0,8.1,3,0,8,3,39.1,68.4,0,10.1,10.7,0.52,11.4,1,57,4,1,0
P478,8,14,7,4.8,44,18,-39.9,20.9,1,3,9,3,44.5,70.2,0,10.5,10.4,0.42,6.1,3,76,7,3,1
P321,1,7,7,4.5,29,27,-10.0,-0.1,2,1,4,4,25.5,51.2,1,10.4,9.8,0.49,9.3,0,69,5,5,0
P357,12,10,8,6.7,38,48,-26.4,24.4,1,1,3,5,16.5,74.7,0,9.0,4.5,0.89,2.7,1,53,0,2,0
P300,5,21,8,2.7,60,39,-28.7,-2.3,3,2,13,1,16.6,64.5,2,7.2,3.8,0.37,8.9,1,68,4,3,1
P466,11,21,14,7.0,67,29,-23.0,26.4,2,1,8,3,26.1,54.1,1,8.3,11.3,0.8,7.6,0,64,2,1,1
P357,6,14,9,7.1,20,24,-32.6,31.0,1,3,10,2,42.0,76.4,3,10.6,7.2,0.48,5.1,3,8,5,4,0
P448,11,7,8,6.8,66,73,-37.2,30.5,6,3,6,4,26.4,86.4,1,8.3,12.1,0.86,7.6,0,8,5,2,1
P324,12,7,8,3.4,53,34,-13.3,5.6,1,0,10,3,41.2,84.4,0,8.9,13.1,0.59,10.4,1,53,5,4,0
P301,12,7,11,2.1,76,58,-24.2,7.5,0,2,12,0,31.5,65.3,2,7.0,13.2,0.16,7.0,1,53,7,2,0
P325,3,10,9,4.3,33,35,-24.6,27.7,2,0,8,5,38.1,51.5,1,8.2,7.1,0.39,3.5,1,56,4,4,0
P335,14,10,5,2.8,44,54,-26.7,21.1,2,1,5,6,19.4,87.7,0,8.6,11.9,0.58,11.5,3,60,6,5,0
P282,7,7,7,1.4,45,15,-10.2,13.7,6,0,10,3,25.2,75.4,4,9.8,14.3,0.24,2.4,1,28,3,1,0
P299,2,21,7,3.0,40,41,4.0,33.2,0,3,6,3,8.2,87.9,1,8.5,10.8,0.8,5.2,0,18,3,2,0
P456,7,21,8,4.3,35,26,-0.6,13.2,2,1,8,4,22.5,87.6,1,8.9,5.8,0.17,5.0,1,84,6,5,0
P345,2,10,9,1.8,29,55,18.6,1.0,0,3,6,4,30.6,59.7,0,10.1,13.5,0.37,12.0,4,10,4,3,0
P452,5,7,14,7.6,51,62,14.8,20.6,1,1,2,2,26.9,80.7,2,9.5,3.3,0.49,2.1,0,47,4,2,0
P210,7,21,8,5.6,63,13,-15.0,13.1,7,1,7,5,26.5,75.2,1,8.9,7.7,0.55,10.3,0,82,5,5,1
P105,11,21,14,2.0,64,37,8.8,-0.8,4,2,11,4,40.4,50.7,0,10.8,7.8,0.69,1.1,1,12,5,1,1
P335,11,10,9,6.7,39,25,-28.9,-3.1,4,5,12,4,41.6,93.3,2,8.5,11.3,0.66,5.6,1,68,2,4,1
P226,14,10,11,7.5,28,48,-27.3,6.0,3,1,8,2,17.6,91.2,1,8.4,4.8,0.11,9.7,0,56,4,5,0
P203,3,21,7,2.8,79,39,2.1,33.7,0,0,7,6,44.2,87.1,1,7.5,6.8,0.77,2.8,1,18,7,3,1
P336,14,7,14,2.0,77,66,-27.0,-3.4,2,1,7,3,8.6,61.6,0,8.5,9.3,0.41,4.2,1,26,6,1,1
P254,11,21,6,3.3,53,65,-12.9,11.2,3,0,12,3,44.0,71.4,1,7.6,11.1,0.83,3.9,2,59,3,2,0
P356,4,21,12,6.8,50,48,-20.7,4.7,2,1,12,5,44.9,53.1,0,8.8,4.2,0.19,10.4,4,30,6,4,0
P334,1,7,6,2.2,38,51,-26.0,32.4,2,1,7,1,44.8,61.8,2,8.5,14.4,0.73,7.6,1,56,4,5,0
P388,3,10,14,6.5,66,27,-30.7,7.0,4,2,8,2,29.4,84.7,3,9.5,5.2,0.1,9.2,2,45,3,4,1
P139,9,7,11,6.0,50,31,-3.3,0.2,1,2,12,2,16.1,63.4,0,10.5,10.2,0.12,3.5,0,71,4,1,0
P387,10,7,13,5.6,49,13,-36.6,11.5,3,2,6,2,6.1,66.8,3,8.7,8.5,0.41,6.2,0,67,2,1,1
P296,5,7,8,4.0,66,12,2.2,-3.1,0,1,7,3,28.8,60.6,3,10.4,6.9,0.61,8.2,3,29,4,1,1
P372,8,7,12,3.6,43,70,13.7,7.1,1,1,8,4,28.9,55.6,3,8.3,14.3,0.36,9.0,3,88,3,1,0
P481,2,10,6,1.6,52,33,-19.4,23.0,5,0,16,1,13.4,90.7,1,7.2,7.4,0.58,2.4,3,36,2,5,1
P363,3,21,13,3.5,37,61,-15.2,17.0,0,1,5,3,24.7,61.3,2,8.4,12.6,0.57,11.5,1,32,4,5,0
P156,7,14,13,5.2,40,40,-4.6,-9.5,1,4,11,2,7.7,65.5,0,8.3,10.3,0.85,8.7,4,85,0,4,0
P397,14,10,11,7.3,50,62,-0.0,12.4,1,1,11,4,30.7,62.3,0,9.4,13.8,0.19,3.3,1,66,1,3,0
P197,10,7,10,6.8,58,70,-7.3,26.6,2,1,11,2,40.1,77.2,2,9.4,9.7,0.25,2.4,1,51,1,1,0
P236,4,21,10,1.2,61,67,1.4,15.3,1,4,13,3,43.4,56.0,5,7.4,9.7,0.58,4.8,0,40,2,2,0
P475,9,21,14,2.0,60,44,8.5,11.2,2,1,12,1,35.7,58.9,3,9.8,12.8,0.34,2.6,2,37,4,2,0
P186,14,7,13,6.9,70,40,19.4,8.7,0,2,6,2,43.4,59.0,1,7.9,9.6,0.3,7.2,0,39,5,3,1
P341,7,10,12,7.6,62,66,-16.4,14.1,2,2,5,5,12.7,52.7,0,9.4,12.4,0.23,9.6,0,86,6,4,0
P298,14,7,11,1.4,23,19,-4.9,-6.7,0,1,6,3,13.1,94.4,0,10.4,8.0,0.76,7.3,1,19,0,2,0
P409,11,21,6,5.9,45,27,-17.4,26.0,1,2,4,0,25.9,60.0,1,10.9,10.1,0.34,11.8,0,78,7,3,0
P183,12,21,9,3.6,52,65,-25.7,28.5,2,3,4,3,13.0,67.0,2,10.2,9.0,0.56,9.1,0,79,2,4,0
P341,1,10,14,3.6,63,45,19.9,16.7,0,1,7,2,31.8,80.3,1,10.7,5.8,0.13,10.9,2,20,4,1,0
P380,4,14,9,5.5,52,60,-39.2,34.1,3,1,9,5,14.6,81.2,1,7.4,14.4,0.89,5.2,0,52,5,4,1
P422,10,7,8,6.7,68,70,-36.1,15.0,2,2,10,0,43.9,55.8,1,8.1,10.7,0.18,6.5,1,36,4,2,0
P351,11,14,6,2.9,39,28,-5.0,-8.8,4,2,5,2,37.9,64.3,0,8.8,9.0,0.21,3.9,0,20,2,5,0
P289,6,21,12,5.9,60,20,2.6,10.9,1,1,9,6,15.6,54.4,0,10.1,7.5,0.39,6.0,1,67,2,2,0
P251,6,14,10,5.5,27,14,3.7,8.0,2,2,8,0,34.4,65.7,1,9.4,11.2,0.6,6.3,1,85,3,4,0
P401,10,7,7,4.6,55,54,2.2,-1.3,2,1,7,6,24.6,76.9,2,10.3,3.6,0.3,7.6,1,44,5,3,0
P377,6,7,9,5.2,27,54,7.3,14.1,2,0,12,2,39.5,93.0,0,8.4,11.3,0.31,9.1,1,23,3,3,0
P238,5,21,8,1.1,50,57,4.7,10.5,3,3,7,5,14.2,72.1,1,8.9,5.9,0.1,9.0,0,57,5,3,0
P275,3,10,4,1.0,74,23,-7.2,-2.3,1,1,7,2,15.8,77.8,0,10.1,6.3,0.27,4.9,0,7,3,1,1
P107,2,10,5,4.9,41,37,-11.8,12.8,2,3,4,1,30.9,55.3,1,10.1,9.1,0.72,6.3,2,16,4,5,0
P394,3,21,4,4.7,61,18,3.2,27.5,2,1,9,2,15.9,90.3,3,9.5,5.8,0.47,9.0,0,54,7,5,1
P334,9,7,12,1.5,79,68,3.9,12.9,3,1,10,1,39.1,70.4,1,9.1,3.9,0.6,4.5,1,12,3,2,0
P262,3,10,12,4.4,69,47,-20.0,-0.2,2,2,10,1,6.9,50.7,1,8.1,13.9,0.54,6.4,3,11,5,4,1
P148,3,14,8,6.3,66,34,-39.8,20.9,2,1,11,3,29.9,50.1,1,10.1,14.9,0.61,3.3,1,84,2,1,1
P401,1,21,11,4.8,38,57,-21.1,29.1,3,2,5,2,26.7,76.2,2,7.8,10.2,0.75,7.5,0,37,4,5,0
P137,2,14,13,4.6,39,28,-7.9,5.5,3,1,9,3,38.5,77.0,0,10.0,12.6,0.15,1.8,0,26,3,3,0
P235,11,7,7,6.0,42,11,-8.4,-6.8,2,3,8,1,35.5,72.1,0,7.1,5.2,0.16,9.9,0,61,3,1,0
P409,12,10,4,2.2,43,15,-17.2,31.2,4,2,3,3,28.3,88.9,0,8.0,5.1,0.89,9.6,1,64,5,1,1
P318,3,7,7,4.2,62,39,15.9,20.7,3,4,8,3,24.7,72.8,0,10.9,14.5,0.32,3.7,2,68,3,4,0
P447,2,14,10,2.0,43,70,-11.4,34.6,2,1,7,5,7.0,51.1,1,8.8,13.6,0.51,7.0,3,43,3,4,0
P395,8,7,14,4.7,55,11,-31.7,21.3,4,1,2,4,35.7,85.3,2,8.5,9.7,0.65,5.8,1,68,3,3,1
P133,6,7,5,5.1,28,60,-28.4,-4.4,6,1,8,3,35.0,62.6,2,8.2,4.9,0.43,3.3,2,16,1,3,0
P451,7,21,5,1.9,59,22,-34.3,9.5,2,2,10,4,9.9,81.1,1,7.1,4.8,0.16,5.5,0,89,5,3,1
P178,1,21,9,1.5,35,58,-23.9,-8.1,0,0,4,3,31.1,83.4,1,11.0,3.8,0.16,2.0,0,54,2,1,0
P335,6,7,12,2.2,46,17,-21.7,5.4,3,2,7,4,7.0,63.8,3,7.7,14.5,0.88,6.4,1,11,2,1,1
P482,2,21,6,5.1,64,18,-20.0,25.3,2,3,10,2,21.9,72.2,0,8.1,13.9,0.74,1.4,1,18,5,3,1
P372,13,7,10,2.3,56,32,10.2,15.0,1,3,7,3,21.8,53.3,0,10.7,13.3,0.85,7.2,0,31,5,1,1
P260,6,14,13,2.9,32,25,5.9,10.7,2,1,7,3,35.4,59.0,1,9.5,7.0,0.26,5.4,1,74,2,5,0
P274,3,21,12,5.9,70,25,-10.2,28.2,0,1,8,4,10.4,56.1,0,7.8,5.0,0.89,4.6,1,64,3,1,1
P465,7,7,14,2.7,21,21,-13.3,-2.0,3,2,10,3,19.4,57.4,0,9.4,5.9,0.59,11.5,3,77,3,3,0
P407,3,21,12,3.8,31,20,-17.3,14.2,4,3,12,4,24.2,53.2,1,10.9,9.4,0.88,6.9,0,53,3,3,1
P473,9,7,14,7.5,60,22,-39.2,19.1,1,1,12,0,24.1,90.7,1,8.8,6.2,0.45,6.4,2,66,3,3,1
P320,3,21,7,6.8,52,44,15.2,31.7,2,2,9,5,33.5,64.6,3,7.9,14.3,0.6,8.5,0,51,6,4,0
P108,7,10,5,2.8,42,52,-22.5,-2.6,2,3,12,6,44.8,65.1,3,8.7,6.5,0.83,7.7,1,35,3,3,0
P388,12,7,4,5.2,78,39,10.5,21.8,2,0,14,5,26.0,53.6,1,9.6,13.4,0.48,5.8,0,5,5,5,1
P212,4,10,9,5.7,33,69,4.5,-7.9,3,2,3,6,28.6,64.1,0,8.4,4.2,0.74,6.2,2,32,2,4,0
P304,8,7,8,7.3,58,38,-33.1,15.5,1,0,7,2,14.1,57.8,1,10.2,11.0,0.52,7.4,1,8,7,5,1
P285,14,10,9,4.8,68,34,-21.2,19.0,2,1,9,3,31.1,61.4,0,8.5,10.7,0.4,5.4,1,44,3,1,1
P440,2,7,10,4.9,49,14,-10.9,27.8,5,2,7,2,27.9,52.7,0,7.7,3.6,0.1,8.4,2,75,4,4,0
P296,8,21,12,7.2,74,14,-24.3,4.6,4,1,7,1,28.0,52.3,1,7.8,5.9,0.85,9.8,0,78,2,4,1
P365,9,10,13,1.4,65,58,-15.9,21.4,3,4,8,1,41.4,53.4,0,7.3,6.4,0.1,6.7,2,35,3,5,0
P361,13,21,13,5.4,68,35,-23.1,-5.8,1,3,11,4,12.5,89.1,0,9.9,4.9,0.64,6.1,0,53,1,5,1
P347,8,7,14,3.9,53,39,-1.9,0.0,2,2,6,2,27.6,76.4,0,9.4,4.3,0.32,8.1,0,43,4,3,0
P214,6,21,9,7.4,28,37,-18.4,24.8,2,0,4,1,23.9,56.1,0,8.6,8.4,0.84,8.5,1,11,2,3,0
P220,10,7,9,7.7,34,23,-19.2,30.2,3,3,7,1,31.8,83.3,1,8.0,12.7,0.76,2.4,0,30,1,5,0
P240,1,21,6,2.2,43,27,-23.7,-9.3,0,1,8,1,8.4,85.7,2,8.1,6.2,0.14,7.3,0,75,3,4,0
P164,7,10,11,3.0,67,66,8.1,-2.5,2,0,5,3,41.3,91.8,0,7.4,14.1,0.77,5.4,0,12,3,3,0
P375,1,7,12,2.9,60,34,-1.2,-0.5,1,2,8,2,37.1,56.3,1,9.9,3.8,0.71,4.2,1,9,5,1,0
P412,7,21,4,1.7,79,14,3.3,13.4,4,1,5,5,41.4,66.7,0,8.3,8.6,0.18,6.7,1,82,6,5,1
P338,14,7,9,4.4,44,62,-16.4,-3.1,1,1,8,4,18.6,72.2,1,8.7,10.7,0.74,8.6,2,24,4,4,0
P401,2,7,10,4.6,55,48,10.4,33.9,2,1,10,1,30.9,51.8,1,10.6,11.8,0.55,10.9,0,10,4,1,0
